BDP|1.0|1.0|0.0|0.0|0.75|0.25|0.75|0.0|0.75|0.0|1.0|0.0|0.75|0.75|0.0|1.0|0.25|0.25|0.0|0.25|0.25|0.0|0.75|0.25|0.0|0.25|0.25|0.75|0.75|0.25|0.75|0.25|1.0|0.75|0.0|0.75|0.0|0.75|0.25|0.25|0.25|0.75|0.0|0.0|0.25|1.0|0.25|0.75|0.0|0.0|1.0|1.0|0.25|0.75|0.75|0.25|0.75|0.25|0.0|0.75|0.75|0.25|0.75|0.25|0.5|0.25|0.5|0.5|0.5|0.5|0.75|0.5|0.25|0.5|0.75
BDP|0.25|0.75|0.0|0.75|0.75|0.75|0.0|0.75|1.0|0.75|0.75|0.0|1.0|0.75|0.25|0.75|0.75|0.25|0.25|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.25|0.25|0.75|0.75|1.0|0.0|0.0|0.25|0.75|0.75|1.0|1.0|0.75|0.25|1.0|1.0|0.25|0.25|0.75|0.75|0.0|0.25|0.0|0.0|0.0|1.0|0.75|1.0|1.0|1.0|0.75|0.75|0.0|0.75|0.75|0.75|0.75|0.75|0.5|0.25|0.5|0.75|0.75|0.75|1.0|0.75|0.75|0.5|0.75
BDP|1.0|0.75|1.0|0.0|1.0|0.75|1.0|0.0|1.0|0.75|1.0|0.25|0.75|0.0|0.0|0.0|0.25|0.0|0.75|0.75|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.25|1.0|0.75|0.0|0.0|0.25|1.0|0.75|0.75|1.0|0.0|0.25|0.0|0.25|1.0|1.0|1.0|0.0|0.0|0.75|1.0|0.0|0.75|0.25|0.0|1.0|1.0|0.0|0.0|0.75|1.0|0.75|0.75|0.5|0.75|0.5|0.5|0.75|0.25|0.5|0.25|0.25|0.5|0.75
BDP|1.0|0.75|0.0|0.25|0.75|0.0|1.0|1.0|1.0|0.75|1.0|0.75|0.75|0.75|0.75|0.0|0.25|0.25|0.75|0.25|0.25|0.75|1.0|0.75|0.0|0.25|1.0|1.0|0.25|0.25|0.75|1.0|0.75|1.0|0.75|0.75|0.75|0.75|0.25|0.25|0.75|1.0|0.75|0.75|0.75|0.75|0.25|1.0|0.25|0.75|1.0|0.25|1.0|1.0|1.0|0.0|0.75|0.25|1.0|0.75|1.0|0.75|1.0|1.0|0.5|0.0|0.5|0.5|0.75|0.75|0.5|0.5|0.5|0.25|1.0
BDP|0.75|0.75|1.0|0.0|0.0|0.75|0.75|0.0|0.25|1.0|0.75|0.0|0.25|1.0|0.0|0.0|0.0|0.75|0.0|0.75|0.0|0.0|1.0|0.75|0.0|0.0|0.0|0.0|1.0|0.75|0.75|0.0|1.0|0.25|0.0|0.25|0.25|1.0|0.0|0.0|1.0|0.75|0.75|0.25|0.75|1.0|1.0|1.0|0.0|0.0|0.75|0.25|0.0|0.75|0.25|1.0|0.75|0.75|0.0|0.0|1.0|1.0|0.25|1.0|0.75|0.5|0.25|0.5|0.5|0.5|0.75|0.25|0.25|0.5|0.25
Grüne|0.0|1.0|0.0|1.0|1.0|0.0|0.25|0.75|0.75|0.0|1.0|0.0|0.25|0.25|0.25|0.75|0.75|0.0|0.75|0.0|0.25|0.25|0.75|0.25|0.75|0.25|1.0|0.75|0.75|0.0|0.25|1.0|0.0|1.0|0.75|1.0|1.0|0.75|0.75|0.75|1.0|0.75|1.0|1.0|0.0|0.25|0.25|0.25|0.75|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.75|1.0|1.0|0.25|0.25|0.75|0.75|0.5|0.75|0.75|0.75|0.75|0.5|1.0
BDP|0.75|0.25|0.75|0.25|0.0|1.0|1.0|0.0|0.25|1.0|1.0|0.0|0.75|0.75|0.0|0.75|0.25|0.25|0.25|0.0|0.0|0.25|0.75|0.75|0.0|0.0|1.0|0.0|1.0|0.25|0.25|1.0|0.25|0.75|0.75|1.0|0.75|1.0|0.25|0.25|1.0|1.0|1.0|1.0|0.0|1.0|0.75|0.75|1.0|0.0|0.75|0.75|0.25|0.0|1.0|1.0|0.25|0.0|0.0|0.25|1.0|1.0|0.75|0.25|0.75|0.5|0.25|0.75|0.75|0.75|0.5|0.5|0.25|0.5|0.75
BDP|0.25|0.0|0.0|0.0|1.0|0.75|0.75|0.0|1.0|1.0|0.25|0.0|0.25|0.75|0.0|0.0|0.0|0.25|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.75|0.75|1.0|0.0|1.0|0.25|0.0|1.0|1.0|0.25|0.0|1.0|1.0|0.25|0.0|0.0|0.0|0.25|0.25|0.25|1.0|0.75|0.75|0.25|0.5|0.75|0.75|0.5|0.5|0.75|0.5|0.25
BDP|0.0|0.75|0.75|0.0|0.25|1.0|0.0|0.0|0.25|1.0|0.0|0.0|0.25|1.0|0.0|0.0|0.0|0.25|0.0|0.0|0.75|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.25|0.0|0.75|1.0|1.0|0.25|0.0|0.0|1.0|0.0|0.25|1.0|1.0|0.75|1.0|0.0|0.0|0.0|1.0|0.25|1.0|1.0|0.75|0.25|0.25|0.75|0.5|0.5|0.5|0.5|0.25|0.5|1.0
BDP|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.75|0.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.5|0.5|0.5|0.75|0.5|0.5|0.5|1.0
BDP|1.0|0.75|0.75|0.0|0.75|0.75|0.25|0.0|0.0|0.75|0.75|0.0|0.25|1.0|0.0|0.0|0.0|0.75|0.0|1.0|0.75|0.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.75|0.75|1.0|0.0|0.0|0.0|0.0|1.0|0.25|0.25|0.0|1.0|0.0|0.0|0.75|1.0|1.0|1.0|0.0|0.0|1.0|0.75|0.0|0.0|0.0|1.0|1.0|0.75|0.0|0.75|1.0|1.0|0.25|0.75|0.75|0.75|0.25|0.5|0.5|0.25|0.75|0.25|0.25|0.5|0.25
BDP|0.0|1.0|0.25|1.0|1.0|0.75|0.0|0.0|1.0|0.75|1.0|0.0|0.25|0.25|0.0|0.0|0.75|0.75|0.25|0.25|1.0|0.0|0.75|0.75|0.0|0.25|0.75|0.25|1.0|0.25|0.75|1.0|0.0|0.75|0.75|0.75|0.75|0.75|0.25|0.25|0.75|0.0|0.0|0.0|0.75|0.75|0.25|1.0|1.0|0.0|0.75|0.25|0.25|0.0|0.75|0.25|1.0|0.0|0.0|0.75|0.25|1.0|1.0|1.0|0.75|0.5|0.75|0.5|0.5|0.5|0.5|0.5|0.5|0.5|1.0
BDP|0.75|0.75|0.0|0.25|0.25|0.75|0.75|0.25|0.75|1.0|0.75|0.0|0.25|0.75|0.0|0.0|0.25|0.75|0.75|0.0|0.25|0.0|1.0|0.0|0.0|0.75|0.0|0.25|1.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|1.0|0.25|0.75|0.75|0.75|0.25|0.75|0.25|0.75|0.25|1.0|0.0|0.0|0.25|0.25|0.25|0.75|0.75|0.75|1.0|0.25|0.0|0.0|0.75|0.75|0.25|0.25|0.5|0.5|0.5|0.5|0.5|0.5|0.75|0.5|0.25|0.5|0.25
BDP|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.75|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.25|0.0|1.0|0.0|0.75|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|0.75|0.0|0.25|1.0|0.25|0.0|0.75|0.25|0.0|1.0|1.0|0.0|0.0|0.75|0.0|0.0|0.0|0.0|0.75|1.0|0.0|0.0|0.75|0.25|1.0|1.0|1.0|0.5|0.5|0.5|0.5|0.75|0.75|0.75|0.5|0.5|0.5|1.0
BDP|0.75|0.75|1.0|0.25|1.0|0.75|1.0|0.0|0.0|1.0|0.75|0.25|0.75|1.0|0.0|0.75|0.25|0.25|0.0|0.0|1.0|0.75|0.75|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.75|0.75|0.0|0.0|0.25|0.75|0.75|0.75|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.25|0.0|1.0|0.75|1.0|1.0|1.0|1.0|1.0|0.75|0.25|0.25|0.0|1.0|1.0|0.75|0.75|0.0|0.5|0.25|0.25|1.0|1.0|1.0|0.5|0.5|1.0
BDP|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.75|0.25|0.5|0.5|0.75|0.5|0.5|0.5|0.75|0.75|1.0
BDP|0.75|0.75|0.75|0.25|0.25|0.75|1.0|0.75|0.25|0.75|1.0|0.0|0.25|1.0|0.0|0.0|0.0|1.0|0.25|0.0|0.25|0.0|0.75|0.75|0.25|0.75|0.25|0.25|1.0|0.25|0.75|0.0|1.0|0.25|0.0|0.75|0.0|1.0|0.25|0.25|0.75|0.75|0.25|0.75|0.75|0.75|0.75|0.75|0.25|0.0|0.25|0.25|0.0|0.0|0.25|0.75|0.0|1.0|0.25|0.25|0.75|1.0|0.25|0.75|0.5|0.75|0.5|0.75|0.75|0.5|0.75|0.25|0.0|0.5|0.25
BDP|0.75|0.25|0.75|0.0|0.0|1.0|1.0|0.0|0.25|0.75|1.0|0.0|0.25|0.75|0.0|0.0|0.75|0.75|0.0|0.25|0.0|0.0|0.75|0.25|0.0|0.0|0.25|0.25|1.0|0.75|0.25|0.25|0.75|0.25|0.0|0.25|0.0|0.75|0.75|0.0|0.75|1.0|0.25|0.25|0.25|0.75|0.75|0.75|0.25|0.0|0.75|0.75|0.0|0.0|0.25|0.75|0.25|0.25|0.0|0.25|0.75|0.75|0.75|0.75|0.75|0.75|0.5|0.5|0.5|0.5|1.0|0.25|0.25|0.25|0.75
BDP|1.0|1.0|0.0|0.25|0.25|0.75|0.75|0.25|0.75|1.0|1.0|0.0|0.25|0.25|0.0|0.75|0.25|0.25|0.75|0.25|1.0|0.0|0.25|1.0|0.0|0.25|0.25|0.25|1.0|0.25|0.75|0.75|0.25|0.75|0.25|0.75|0.0|0.0|0.75|0.75|0.0|1.0|0.75|1.0|0.0|0.25|0.25|0.75|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.75|1.0|1.0|0.25|1.0|1.0|1.0|1.0|1.0|0.75|0.5|0.5|0.75|0.75|0.75|0.75|0.5|0.25|0.5|1.0
BDP|0.0|0.75|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.75|0.0|0.0|0.0|0.25|1.0|0.0|0.0|0.75|0.75|1.0|0.25|0.75|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.25|0.75|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|0.25|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.75|0.75|0.75|0.75|0.0|0.5|0.5|0.5|1.0|0.5|0.5|0.5|0.75
BDP|0.0|1.0|0.0|0.0|0.75|0.25|1.0|0.25|0.75|0.0|0.75|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.25|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|1.0
BDP|0.25|0.75|0.75|1.0|0.75|0.0|0.75|0.0|0.0|0.75|1.0|0.0|1.0|0.75|0.0|0.0|0.75|0.25|0.25|0.0|0.0|0.0|0.75|1.0|0.0|0.25|0.0|0.0|1.0|0.25|1.0|0.25|1.0|0.25|0.0|0.0|0.0|1.0|0.75|0.0|0.0|1.0|0.0|0.75|0.75|1.0|0.75|1.0|0.25|0.0|1.0|1.0|1.0|0.75|1.0|0.75|0.0|0.75|0.0|1.0|1.0|1.0|1.0|0.75|1.0|0.0|0.5|0.75|0.5|0.5|0.75|0.5|0.5|0.25|1.0
BDP|0.25|0.75|0.25|1.0|1.0|1.0|0.25|0.0|0.0|1.0|1.0|0.0|0.75|0.25|0.75|0.75|0.75|0.25|0.25|0.0|1.0|0.0|0.75|0.75|1.0|1.0|0.0|0.75|1.0|0.25|0.75|0.75|1.0|1.0|0.0|1.0|0.0|1.0|0.25|0.0|0.75|1.0|1.0|0.25|0.75|1.0|0.75|1.0|0.0|0.0|1.0|1.0|1.0|0.75|1.0|0.25|0.25|0.25|0.0|1.0|1.0|1.0|1.0|1.0|0.75|0.25|0.5|0.75|0.75|0.5|0.75|0.5|0.5|0.25|1.0
BDP|1.0|0.25|1.0|0.25|0.25|1.0|1.0|0.0|0.0|0.75|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.25|0.0|0.0|1.0|0.0|0.25|0.75|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.25|0.0|0.25|0.0|1.0|0.75|0.0|0.75|0.75|0.0|0.0|0.75|1.0|0.75|1.0|1.0|0.0|1.0|1.0|0.75|1.0|1.0|1.0|1.0|0.75|0.0|0.25|0.75|0.0|0.0|0.25|0.5|0.25|0.25|0.25|0.5|0.25|0.5|0.25|0.25|0.5|0.0
BDP|1.0|0.25|0.0|0.25|0.75|0.75|0.75|1.0|0.75|0.25|1.0|0.0|0.25|0.0|0.0|0.0|0.25|1.0|0.0|0.0|0.25|0.0|1.0|0.0|0.0|0.25|0.75|1.0|0.75|0.0|0.25|0.25|0.0|0.25|0.0|1.0|0.0|0.25|0.25|0.0|0.75|0.25|0.75|0.75|0.25|1.0|0.25|1.0|0.25|0.25|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.25|0.0|1.0|0.75|1.0|1.0|0.75|1.0|0.25|0.0|0.5|0.75|0.75|0.75|0.5|0.5|0.25|1.0
BDP|0.25|0.25|0.75|0.0|0.25|0.75|0.75|0.25|0.75|0.25|1.0|0.0|0.75|0.75|0.0|0.0|0.75|0.25|0.25|0.0|0.0|0.75|1.0|1.0|0.25|0.75|0.75|0.75|1.0|0.25|1.0|0.75|1.0|0.25|0.0|0.75|0.0|1.0|0.75|0.25|0.75|1.0|0.25|0.0|0.75|1.0|0.75|1.0|0.0|0.75|1.0|0.75|1.0|0.75|1.0|0.25|0.75|0.25|0.0|0.75|1.0|0.0|0.75|1.0|0.75|0.25|0.5|0.5|0.25|0.5|0.5|0.5|0.25|0.5|0.75
BDP|1.0|0.25|1.0|0.75|0.25|0.75|1.0|0.0|0.75|0.75|1.0|0.25|0.25|0.75|0.0|0.0|0.25|1.0|0.25|0.75|0.0|0.75|0.25|0.75|0.0|0.25|0.75|0.0|1.0|0.25|0.75|0.25|1.0|0.0|0.0|0.25|0.0|0.25|1.0|0.0|1.0|1.0|0.25|0.75|0.25|1.0|0.75|0.75|0.75|0.0|0.75|0.75|1.0|0.75|0.25|0.75|0.75|0.25|0.0|1.0|0.75|0.75|0.25|0.75|0.75|0.5|0.5|0.5|0.75|0.75|0.75|0.75|0.25|0.5|0.25
BDP|0.75|0.25|0.0|1.0|0.25|0.25|1.0|0.0|1.0|0.75|1.0|0.0|1.0|1.0|1.0|0.0|0.75|1.0|0.75|0.75|0.75|0.0|1.0|0.75|0.0|0.75|0.0|0.0|0.75|1.0|1.0|1.0|1.0|1.0|0.0|0.75|0.75|1.0|0.75|0.75|0.75|1.0|0.75|1.0|0.75|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|0.25|0.75|1.0|0.75|0.0|0.75|0.0|0.0|0.0|1.0|0.5|0.75|0.25|0.5|0.75|0.75|1.0|0.25|0.5|0.5|0.0
BDP|0.0|1.0|1.0|0.0|0.75|0.25|1.0|0.0|1.0|0.75|1.0|0.0|0.75|1.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.75|0.75|1.0|0.0|0.0|0.0|0.75|0.75|0.75|0.75|0.0|0.25|0.0|0.0|0.75|0.0|0.75|0.0|0.25|1.0|1.0|1.0|0.25|0.25|1.0|0.25|0.75|0.0|0.0|1.0|0.75|0.0|1.0|1.0|0.25|0.25|0.75|0.0|0.0|1.0|0.75|0.75|1.0|0.5|0.0|0.25|0.5|0.75|0.5|0.75|0.25|0.25|0.5|0.75
SP|0.0|1.0|0.25|0.25|1.0|0.75|0.0|1.0|1.0|0.25|1.0|1.0|1.0|1.0|0.25|1.0|0.75|0.0|1.0|0.0|1.0|0.0|1.0|0.75|0.0|0.25|0.75|0.75|0.75|0.0|0.25|0.0|0.0|0.75|0.75|1.0|0.0|1.0|1.0|0.25|1.0|1.0|1.0|0.0|0.25|0.75|0.25|0.25|0.25|0.0|1.0|0.75|1.0|1.0|1.0|0.0|1.0|0.75|1.0|0.25|1.0|1.0|1.0|1.0|0.5|0.25|0.75|0.5|0.5|0.75|0.75|0.5|0.5|0.25|1.0
SP|0.0|1.0|0.25|1.0|1.0|0.25|0.25|0.75|1.0|0.25|0.75|0.0|0.75|0.0|0.75|1.0|0.75|0.25|1.0|0.0|1.0|0.75|1.0|0.25|0.75|0.75|1.0|1.0|0.75|0.25|0.25|1.0|0.0|0.75|0.75|0.75|1.0|1.0|0.75|0.25|1.0|1.0|1.0|0.25|1.0|1.0|0.25|0.25|0.25|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.75|0.25|0.75|1.0|1.0|1.0|0.75|1.0|0.5|0.25|0.5|1.0|0.5|1.0|1.0|0.75|0.75|0.5|0.75
Grüne|0.25|1.0|0.0|1.0|1.0|0.25|0.75|1.0|1.0|1.0|1.0|0.75|0.75|0.25|0.75|1.0|1.0|0.0|0.75|0.0|0.75|0.0|1.0|1.0|0.25|0.0|1.0|1.0|0.25|0.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.75|1.0|1.0|1.0|1.0|0.0|0.25|0.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.25|0.25|0.0|0.25|0.75|1.0|1.0|1.0|1.0|0.5|0.0|0.75|1.0|0.25|1.0|1.0|0.5|0.75|0.5|1.0
Grüne|0.0|1.0|0.25|1.0|0.75|0.25|0.75|0.75|1.0|0.75|1.0|0.25|1.0|0.25|1.0|0.75|0.75|0.0|0.75|0.0|1.0|0.75|1.0|0.75|0.25|0.0|1.0|1.0|1.0|0.0|0.75|1.0|0.25|1.0|0.75|0.0|0.75|1.0|1.0|0.75|1.0|1.0|1.0|0.75|0.0|0.75|0.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.25|0.25|0.25|0.25|0.75|0.25|1.0|1.0|0.5|0.25|0.75|0.75|0.5|1.0|0.75|0.5|0.5|0.25|1.0
Grüne|0.0|1.0|0.0|1.0|1.0|0.0|0.25|1.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.75|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.75|0.0|1.0|1.0|0.75|1.0|1.0|1.0|0.0|1.0|0.75|1.0|1.0|0.25|1.0|0.25|0.25|0.75|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.25|0.75|1.0|0.75|0.75|1.0|1.0|0.75|0.5|1.0|1.0|0.5|1.0|1.0|1.0|1.0|0.5|1.0
Grüne|0.0|1.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.75|0.75|0.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|0.25|1.0|1.0|1.0|0.0|1.0|1.0|0.75|0.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.75|1.0|1.0|1.0|1.0|0.0|0.75|0.25|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.25|0.0|1.0|0.0|1.0|1.0|0.5|0.0|0.5|1.0|0.0|0.75|1.0|1.0|0.75|0.5|1.0
Grüne|0.0|1.0|0.25|0.0|1.0|0.0|0.75|1.0|0.75|1.0|1.0|0.0|0.75|0.25|0.25|1.0|0.75|0.0|0.75|1.0|0.75|0.25|1.0|0.75|0.25|0.25|1.0|1.0|0.75|0.0|0.0|1.0|0.0|1.0|1.0|0.75|1.0|1.0|1.0|0.75|1.0|1.0|1.0|1.0|0.0|0.25|0.25|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.75|0.0|0.25|0.0|0.0|0.75|0.75|1.0|1.0|0.5|0.25|0.75|1.0|0.25|1.0|1.0|0.5|0.5|0.25|1.0
BDP|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.75|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.75|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.75|0.0|0.0|1.0|0.0|0.25|1.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.75|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.25|0.5|1.0
BDP|0.25|0.75|1.0|0.0|0.25|0.0|0.25|1.0|1.0|0.0|0.75|0.0|0.25|1.0|0.0|0.0|0.25|0.75|0.0|0.25|0.0|0.0|0.75|0.75|0.0|0.0|1.0|0.25|1.0|0.0|1.0|1.0|0.75|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.25|1.0|0.0|0.0|0.75|0.25|1.0|0.75|1.0|0.75|0.5|0.0|0.75|0.5|1.0|0.5|0.25|0.0|0.5|0.75
BDP|0.25|0.75|0.75|0.0|0.0|0.75|0.75|0.25|0.75|1.0|1.0|0.0|0.25|0.75|0.0|0.0|0.25|0.75|0.0|0.75|0.75|0.0|0.75|0.75|0.25|0.0|0.0|0.25|0.75|0.25|0.75|0.0|1.0|0.75|0.0|0.75|0.0|1.0|1.0|0.75|1.0|1.0|0.75|0.25|1.0|1.0|0.25|1.0|0.0|0.0|0.75|0.0|1.0|0.75|1.0|1.0|0.25|0.75|0.0|0.25|0.75|0.75|0.75|0.75|0.75|0.25|0.5|0.75|0.5|0.5|0.75|0.5|0.5|0.5|0.75
BDP|0.75|0.75|0.75|0.25|0.75|0.75|1.0|0.25|0.75|0.75|1.0|0.25|0.75|0.25|0.25|0.75|0.25|0.75|0.75|0.0|0.0|0.25|0.25|0.25|0.25|0.0|1.0|0.75|0.75|0.0|0.25|0.75|0.0|0.75|0.25|1.0|1.0|0.75|0.25|0.25|0.75|1.0|0.25|1.0|0.25|0.75|0.25|0.25|0.75|0.0|1.0|1.0|0.75|0.0|1.0|0.25|1.0|1.0|0.0|0.75|0.25|0.75|0.25|1.0|0.75|0.25|0.5|0.25|0.5|0.5|1.0|0.75|0.5|0.5|0.25
BDP|1.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0|0.25|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|0.5|0.5|0.25|0.5|0.5|0.5|0.75|0.5|0.5|0.75|1.0
BDP|1.0|1.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.5|0.25|0.75|0.75|0.75|0.5|0.75|0.5|0.5|0.5|0.0
BDP|0.25|1.0|0.0|0.75|1.0|0.0|0.75|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.75|1.0|0.75|0.0|0.25|0.0|0.75|0.25|1.0|1.0|0.25|1.0|0.0|0.75|1.0|0.0|1.0|0.0|0.25|0.75|0.0|1.0|1.0|0.25|0.75|0.75|0.75|1.0|0.75|0.0|0.25|0.25|0.0|0.75|0.75|0.0|1.0|0.75|0.75|0.75|0.75|0.75|1.0|0.75|0.25|1.0|1.0|1.0|1.0|1.0|0.75|0.5|0.75|0.5|0.25|0.75|0.5|0.75|0.5|0.25|1.0
BDP|0.0|1.0|0.0|0.0|1.0|0.25|0.0|0.0|1.0|0.75|1.0|0.0|0.25|1.0|0.0|0.0|0.75|0.75|0.0|0.75|0.0|0.0|1.0|0.0|0.75|0.25|0.0|0.75|1.0|0.75|1.0|0.75|0.0|1.0|0.0|1.0|0.75|1.0|0.75|0.0|0.75|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.75|0.75|0.0|0.75|0.0|0.25|1.0|0.0|0.75|0.0|0.0|0.0|0.25|0.75|0.25|1.0|0.75|0.5|0.5|0.75|0.75|0.5|0.5|0.5|0.5|0.5|0.25
BDP|0.25|0.75|0.0|0.25|0.75|0.25|0.25|0.0|0.75|0.0|0.75|0.25|0.75|0.0|0.0|0.0|0.75|1.0|0.0|0.75|0.0|0.0|1.0|0.25|0.0|0.25|0.0|0.25|1.0|0.75|0.75|0.0|0.0|0.75|0.0|0.75|0.25|0.25|0.0|0.25|1.0|1.0|0.25|0.0|0.75|1.0|0.75|0.75|0.25|0.0|0.25|1.0|0.0|0.0|0.25|0.75|1.0|0.0|0.0|0.0|0.75|0.75|0.0|1.0|0.75|0.75|0.75|0.5|0.5|0.75|0.5|0.5|0.5|0.5|0.0
BDP|0.75|1.0|0.75|1.0|0.75|1.0|1.0|0.0|0.0|1.0|0.75|0.0|0.25|0.75|0.0|0.75|0.0|0.75|0.0|0.0|0.75|0.0|1.0|0.75|0.75|0.75|0.0|0.0|1.0|0.75|1.0|0.75|0.75|1.0|0.0|0.75|0.0|0.75|0.75|0.75|0.75|0.75|0.25|0.25|0.25|0.75|0.0|0.75|0.75|1.0|0.75|0.75|0.75|0.75|0.25|0.25|0.75|1.0|0.0|0.25|0.75|1.0|0.75|0.75|1.0|0.75|0.5|0.75|0.5|0.5|0.75|0.5|0.75|0.5|0.75
